layer,PC,context,n,mean,std,ci_low,ci_high
6,2,intergenic,8000,-0.01937287487089634,2.707489490509033,-0.07957368195056916,0.042801280040293946
6,3,intergenic,8000,0.10476182401180267,0.9086628556251526,0.08475112561136484,0.12114003393799067
6,4,intergenic,8000,0.0830574631690979,0.9407562017440796,0.062187240831553935,0.10492155123502016
6,5,intergenic,8000,0.09187590330839157,0.5804591774940491,0.08072781041264535,0.10726998578757048
7,1,intergenic,8000,1.7335290908813477,4.5962324142456055,1.6261183500289917,1.8242138653993607
7,2,intergenic,8000,-0.024779286235570908,1.9489986896514893,-0.06722076684236526,0.018258188990876126
7,3,intergenic,8000,0.042794328182935715,0.6379407644271851,0.030280695762485266,0.05596849760040641
7,4,intergenic,8000,0.06903189420700073,0.6738746762275696,0.054984305333346126,0.08201367277652026
7,5,intergenic,8000,-0.06483021378517151,0.46468740701675415,-0.07258331160992385,-0.053857254609465596
8,1,intergenic,8000,2.18306827545166,6.111571311950684,2.05867617726326,2.322045034170151
8,2,intergenic,8000,-0.026838118210434914,2.155750274658203,-0.08014734778553248,0.020112620573490864
8,3,intergenic,8000,0.05769026279449463,0.7721437215805054,0.042531894799321894,0.07568873558193445
8,4,intergenic,8000,0.059194762259721756,0.7596675753593445,0.04226582041010261,0.07320204079151153
8,5,intergenic,8000,-0.015463655814528465,0.7865369915962219,-0.03223303873091936,0.0026268698973581205
9,1,intergenic,8000,0.5811529159545898,12.75687026977539,0.32132090628147125,0.8231510058045388
9,2,intergenic,8000,-0.014700803905725479,1.9884334802627563,-0.0542671431787312,0.025040073087438972
9,3,intergenic,8000,0.07849346846342087,0.820683479309082,0.059829989168792966,0.09658237192779781
9,4,intergenic,8000,0.06738492101430893,0.8669341206550598,0.04880300546064973,0.08697702046483755
9,5,intergenic,8000,0.024698948487639427,1.0084933042526245,0.0028130986334872444,0.04755187341943384
10,1,intergenic,8000,1.3070292472839355,12.113513946533203,0.997490431368351,1.5613705426454545
10,2,intergenic,8000,-0.008750110864639282,1.740375280380249,-0.052588687278330326,0.024767819838598378
10,3,intergenic,8000,0.09434298425912857,0.7397503852844238,0.07669778373092413,0.11028121542185546
10,4,intergenic,8000,0.07816329598426819,0.7667747139930725,0.06308274678885936,0.09491438940167427
10,5,intergenic,8000,-0.030857494100928307,0.6696836948394775,-0.051116828247904776,-0.015399928577244279
11,1,intergenic,8000,1.222806453704834,11.701347351074219,0.9813308209180832,1.4857415109872818
11,2,intergenic,8000,-0.010428772307932377,1.4955050945281982,-0.044011459313333036,0.02024856633506716
11,3,intergenic,8000,0.07348226755857468,0.6258320212364197,0.0573686326853931,0.0861129216849804
11,4,intergenic,8000,0.06995882838964462,0.6588623523712158,0.05617175251245499,0.08182198312133551
11,5,intergenic,8000,-0.02683374658226967,0.6031676530838013,-0.03873874442651868,-0.012263904162682592
12,1,intergenic,8000,0.7987401485443115,11.06229305267334,0.5521298661828041,1.0745393484830856
12,2,intergenic,8000,-0.011602913029491901,1.595894455909729,-0.04589480608701706,0.026133479457348594
12,3,intergenic,8000,0.0910392627120018,0.7012552618980408,0.07827589698135853,0.10996642429381609
12,4,intergenic,8000,0.08130010962486267,0.733646810054779,0.06560722906142473,0.09425537995994092
12,5,intergenic,8000,-0.006735773291438818,0.6416504979133606,-0.020993345091119407,0.00723438125569374
13,1,intergenic,8000,0.3590451180934906,14.278074264526367,0.045175791811198,0.6014211565256119
13,2,intergenic,8000,-0.019564442336559296,1.4419920444488525,-0.04330526664853096,0.01332592379767448
13,3,intergenic,8000,0.09857045859098434,0.6961880326271057,0.08183021731674671,0.11243453621864319
13,4,intergenic,8000,0.06908942013978958,0.6698947548866272,0.055806353129446505,0.08580390699207782
13,5,intergenic,8000,0.01776583306491375,0.5964667201042175,0.00307112816371955,0.030571937095373872
14,1,intergenic,8000,0.154206782579422,12.841654777526855,-0.12428485434502363,0.44528529495000857
14,2,intergenic,8000,-0.02034897357225418,1.2980159521102905,-0.04552537072449923,0.007832868793047966
14,3,intergenic,8000,0.09065555036067963,0.6280174851417542,0.0769640164449811,0.10343437511473894
14,4,intergenic,8000,0.06445721536874771,0.5881618857383728,0.05137059735134244,0.07811311092227698
14,5,intergenic,8000,0.018578078597784042,0.5437048077583313,0.007251655275467783,0.02993180095218122
15,1,intergenic,8000,-0.21486249566078186,13.022501945495605,-0.47912548780441283,0.009150899015367099
15,2,intergenic,8000,-0.021934611722826958,1.3971046209335327,-0.05491405529901385,0.0088672494981438
15,3,intergenic,8000,0.10316437482833862,0.6923829317092896,0.08775104861706495,0.11738496143370868
15,4,intergenic,8000,0.07651802152395248,0.6705262660980225,0.06008492261171341,0.09126758202910423
15,5,intergenic,8000,0.026187622919678688,0.5687602758407593,0.016161733493208884,0.039879098348319535
16,1,intergenic,8000,-1.2853103876113892,11.508875846862793,-1.5089068055152892,-1.0641946464776992
16,2,intergenic,8000,-0.025092678144574165,1.2986799478530884,-0.05218090433627367,0.0028984086588025276
16,3,intergenic,8000,0.12080204486846924,0.669577956199646,0.10725645758211613,0.1349115699529648
16,4,intergenic,8000,0.08246293663978577,0.6696716547012329,0.06652964595705271,0.09755581580102443
16,5,intergenic,8000,0.05238237604498863,0.5662472248077393,0.04148671887814999,0.062493784539401534
17,1,intergenic,8000,-1.0961710214614868,14.585564613342285,-1.381222027540207,-0.7801946952939032
17,2,intergenic,8000,-0.028917018324136734,1.1968106031417847,-0.055680112447589636,-0.008732745680026709
17,3,intergenic,8000,0.1084875762462616,0.6507893800735474,0.0940425604581833,0.121599973551929
17,4,intergenic,8000,0.08041102439165115,0.6234732866287231,0.06726936306804418,0.09311320632696152
17,5,intergenic,8000,0.04628113657236099,0.5338025093078613,0.03469296544790268,0.05716294087469578
18,1,intergenic,8000,-1.3894416093826294,14.057455062866211,-1.660741126537323,-1.0706812590360641
18,2,intergenic,8000,-0.027956679463386536,1.054399013519287,-0.04895251551643014,-0.0066363629070110616
18,3,intergenic,8000,0.10080993920564651,0.6019073128700256,0.09038936719298363,0.11295964624732734
18,4,intergenic,8000,0.08136219531297684,0.5495677590370178,0.06898268200457096,0.09268792886286974
18,5,intergenic,8000,0.025706710293889046,0.4806039333343506,0.01606532991863787,0.03443462895229459
19,1,intergenic,8000,-1.757607340812683,15.858898162841797,-2.1094470858573913,-1.414564299583435
